video_name,video_path,frame,second,nose_x,nose_y,nose_c,left_eye_x,left_eye_y,left_eye_c,right_eye_x,right_eye_y,right_eye_c,left_ear_x,left_ear_y,left_ear_c,right_ear_x,right_ear_y,right_ear_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,right_elbow_x,right_elbow_y,right_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,right_wrist_x,right_wrist_y,right_wrist_c,left_hip_x,left_hip_y,left_hip_c,right_hip_x,right_hip_y,right_hip_c,left_knee_x,left_knee_y,left_knee_c,right_knee_x,right_knee_y,right_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_ankle_x,right_ankle_y,right_ankle_c,final_class,seq_id
01.mp4,S1/ADL/01.mp4,55,5.5,352.9219,268.3337,0.9865,351.2895,245.1163,0.97,332.2132,267.2807,0.924,370.561,236.4259,0.8113,324.4593,289.8525,0.5499,419.7449,255.5878,0.9957,373.6934,336.8195,0.9947,470.669,311.0986,0.9733,415.7317,390.7231,0.9354,434.9305,373.4154,0.9621,406.4137,390.2021,0.943,598.671,290.5898,0.9968,570.4055,343.5338,0.9959,585.75,228.5106,0.9984,582.712,331.7611,0.9976,727.9315,325.765,0.9961,726.202,433.704,0.9952,Non-Falling,0
01.mp4,S1/ADL/01.mp4,56,5.6,349.9492,272.7204,0.9876,349.6568,252.9538,0.9633,330.9789,273.315,0.9507,369.9761,249.2284,0.7298,324.4699,299.1625,0.6859,422.5409,264.0749,0.9932,362.188,345.5938,0.9962,466.1521,299.002,0.9496,388.6758,395.1555,0.9611,434.1953,333.0277,0.9385,360.1609,388.4293,0.9601,584.8418,306.8097,0.9936,545.9052,358.283,0.9946,603.1991,218.895,0.996,580.3881,311.8961,0.9963,734.8521,328.8512,0.9913,724.9344,423.6977,0.9921,Non-Falling,0
01.mp4,S1/ADL/01.mp4,57,5.7,343.7538,279.9931,0.9959,345.4796,261.8381,0.9863,326.8779,281.8469,0.9656,367.7037,252.946,0.8541,324.3358,301.9478,0.6532,423.8984,267.8855,0.9985,368.5827,354.4851,0.9984,478.4572,288.6494,0.9915,358.6146,401.4214,0.9823,442.7885,313.6732,0.99,260.7622,373.6102,0.986,551.5787,340.2168,0.9959,521.9445,388.6632,0.9946,594.7529,224.6227,0.9927,575.959,299.0605,0.9901,726.7507,344.1534,0.9647,727.7167,405.58,0.9601,Non-Falling,0
01.mp4,S1/ADL/01.mp4,58,5.8,341.8707,287.049,0.9793,343.7222,267.2556,0.9445,321.9125,286.2908,0.9416,365.3856,263.8898,0.6314,311.4658,310.8215,0.6752,419.2661,269.3146,0.9827,348.6433,356.2258,0.992,461.5439,280.4252,0.8781,373.2603,407.761,0.9258,442.4336,281.235,0.8681,342.958,390.8528,0.9222,583.6836,314.1876,0.9828,536.1557,366.1543,0.9869,618.5426,207.8046,0.9922,583.9462,288.0316,0.9934,737.7914,334.0853,0.9872,721.8881,405.1342,0.9891,Non-Falling,0
01.mp4,S1/ADL/01.mp4,59,5.9,342.8154,292.3421,0.9742,345.3937,273.8026,0.9299,322.7209,290.3003,0.9294,364.8347,272.2716,0.5975,308.8045,313.9294,0.6649,418.4973,280.6736,0.9824,348.2416,358.1638,0.9907,460.1851,291.6041,0.8749,368.511,405.879,0.9183,444.585,296.9529,0.8661,338.8086,377.8628,0.921,574.6627,319.9749,0.9802,529.9852,365.3212,0.9843,615.5505,212.9087,0.9909,599.4103,273.0556,0.992,733.7504,337.1134,0.9853,744.2029,375.7097,0.9873,Non-Falling,0
01.mp4,S1/ADL/01.mp4,60,6.0,332.2926,294.5006,0.9907,330.2704,277.0709,0.9763,313.9775,299.4249,0.9574,352.1431,270.8976,0.7901,309.2193,324.1471,0.7029,419.8318,278.5274,0.9957,357.7472,362.5154,0.9961,456.509,312.6304,0.9662,344.1536,413.6989,0.9472,397.3074,352.5328,0.9498,262.4709,379.1512,0.9478,569.866,320.122,0.9919,532.8435,366.7687,0.9911,614.0432,217.1277,0.9941,594.034,282.7601,0.9929,733.4491,336.2276,0.9855,738.3653,375.2197,0.9847,Non-Falling,0
01.mp4,S1/ADL/01.mp4,61,6.1,328.0609,299.017,0.9884,324.9184,282.1581,0.9697,310.181,305.4952,0.954,345.5917,275.2685,0.7624,307.739,330.9124,0.7178,410.3024,278.8072,0.9947,361.8366,366.2151,0.9955,456.129,299.5363,0.9576,363.63,411.3469,0.9447,424.2097,324.5302,0.9396,286.3881,387.7434,0.9417,558.6803,320.3346,0.9911,530.2961,369.1429,0.9905,607.1255,214.1034,0.9937,592.4156,284.1207,0.9929,720.3632,326.1331,0.9861,727.9183,374.0308,0.9857,Non-Falling,0
01.mp4,S1/ADL/01.mp4,62,6.2,333.7662,295.3839,0.9601,331.8239,277.5075,0.8923,315.1149,296.5589,0.9014,345.2809,278.174,0.524,303.4499,324.3893,0.6609,405.4328,285.4726,0.9818,347.6845,363.5413,0.9864,464.2291,296.1301,0.8874,378.5575,403.3419,0.8927,449.8691,301.8241,0.8684,345.1516,370.908,0.9004,569.915,314.9849,0.9818,533.0854,361.5263,0.9828,616.1783,206.4243,0.9924,605.6722,272.3134,0.9922,723.4249,328.4596,0.9884,733.4325,375.2832,0.9886,Non-Falling,0
01.mp4,S1/ADL/01.mp4,63,6.3,334.2373,296.0462,0.9588,332.7893,277.0786,0.8951,314.528,296.5506,0.8925,346.4006,277.0577,0.535,299.5681,323.9729,0.6388,407.705,287.6519,0.9837,342.7542,368.0971,0.9823,464.3165,304.6743,0.9038,375.9219,413.6035,0.8561,440.1895,330.5894,0.8792,344.1398,378.9684,0.8756,569.1841,320.1616,0.9785,527.8079,367.238,0.9756,618.3146,206.9426,0.9903,604.7986,272.5937,0.9881,719.999,329.7526,0.9849,733.5933,370.9906,0.9832,Non-Falling,0
01.mp4,S1/ADL/01.mp4,64,6.4,332.2637,297.1034,0.9585,330.9194,277.5933,0.8925,312.0762,296.9186,0.9024,345.6837,278.5645,0.507,299.4246,325.1457,0.6622,404.4855,290.0811,0.9781,351.6693,366.9281,0.9804,461.8943,299.6104,0.8586,416.5462,412.1124,0.8551,450.8167,301.7866,0.8424,432.6861,381.6354,0.8737,566.5146,317.2987,0.9731,530.2776,363.2568,0.9733,624.1594,210.4333,0.989,613.5721,272.6309,0.9888,725.6857,334.2357,0.9846,738.1486,375.0268,0.9849,Non-Falling,0
01.mp4,S1/ADL/01.mp4,65,6.5,328.427,294.8673,0.9877,325.4968,278.4615,0.961,311.0018,300.0841,0.9653,342.6844,277.3844,0.6544,306.3647,329.1951,0.7951,416.6627,284.4756,0.9883,350.1989,365.0664,0.9946,461.8594,301.8316,0.8952,329.2682,403.6503,0.9422,413.5211,314.8667,0.8754,234.7448,378.0409,0.9377,566.3994,327.2421,0.9651,526.4756,372.3168,0.9737,628.7059,207.8674,0.9725,603.6296,266.075,0.9778,730.3264,345.9723,0.945,738.4293,380.1416,0.9553,Non-Falling,0
01.mp4,S1/ADL/01.mp4,66,6.6,334.4095,292.9767,0.9794,331.6537,274.9471,0.9383,315.5847,295.1026,0.9401,347.0234,275.7941,0.5926,306.1864,324.6798,0.7137,410.23,290.6501,0.9856,351.3892,363.6826,0.9899,452.6284,312.3651,0.8948,368.6102,402.4901,0.9146,416.902,332.0948,0.878,344.8604,376.982,0.9261,574.8002,321.4519,0.9734,536.6954,366.3863,0.9768,628.8438,220.5285,0.9832,614.583,284.3986,0.9846,748.7816,338.6792,0.9713,752.2189,384.0965,0.9742,Non-Falling,0
01.mp4,S1/ADL/01.mp4,67,6.7,337.6759,292.0743,0.9769,334.4973,275.0349,0.9189,319.5921,293.9915,0.9454,346.6696,277.875,0.5026,309.4677,324.2489,0.7676,409.7883,292.5494,0.9795,352.0629,361.7286,0.9906,451.5906,308.9781,0.843,363.8754,397.6264,0.9286,416.4624,318.4453,0.8291,330.4078,376.5954,0.9327,572.4684,327.0949,0.9603,534.7401,369.8441,0.9724,637.2511,220.4723,0.9742,622.3704,277.5823,0.9813,752.1527,346.3479,0.9589,754.9726,385.5581,0.9683,Non-Falling,0
01.mp4,S1/ADL/01.mp4,68,6.8,335.0887,289.6117,0.9776,332.4735,273.1775,0.9293,317.4817,291.9529,0.9428,347.1897,276.6985,0.5742,309.8401,321.752,0.7574,414.0836,292.735,0.9837,355.8415,357.0955,0.9903,456.2159,316.7381,0.8746,362.5706,393.1009,0.9245,412.9831,332.7436,0.8471,317.5363,373.3242,0.9269,579.231,322.8788,0.9612,541.3709,362.9065,0.97,642.8679,234.5814,0.9682,630.3008,287.0836,0.9745,748.6132,356.2018,0.9405,751.442,390.2115,0.9514,Non-Falling,0
01.mp4,S1/ADL/01.mp4,69,6.9,335.6956,288.686,0.9812,332.9019,272.3895,0.9313,317.1233,291.6846,0.9568,347.5562,275.8994,0.5299,307.3943,322.6469,0.8063,417.2401,291.6883,0.9822,349.0576,358.8033,0.9926,457.4634,312.3976,0.8545,342.2571,391.6209,0.9429,410.5954,322.0977,0.8325,284.4481,364.5674,0.9422,582.928,327.5496,0.9555,539.1119,368.9515,0.971,645.7393,235.0271,0.9608,626.7908,289.4749,0.9731,751.6042,359.7198,0.9252,751.7839,395.3454,0.9446,Non-Falling,0
01.mp4,S1/ADL/01.mp4,70,7.0,336.0504,287.9254,0.9814,331.0988,272.5557,0.9311,316.6977,292.5617,0.9578,344.2318,277.6049,0.4948,306.4941,326.5615,0.8162,414.5115,293.433,0.9829,356.4764,362.1831,0.9898,466.8892,309.2164,0.864,381.4548,398.7074,0.9252,438.5069,315.1601,0.8426,374.6243,375.499,0.9305,582.838,326.9017,0.9535,544.7457,369.6965,0.9639,653.0808,244.9686,0.956,639.9427,299.4384,0.9656,762.0018,366.2976,0.9134,764.2407,398.8661,0.9289,Non-Falling,0
01.mp4,S1/ADL/01.mp4,71,7.1,334.8582,289.2086,0.9807,330.0217,273.7687,0.9304,316.5118,293.4386,0.9577,342.6938,277.8203,0.5134,307.7529,325.9772,0.8232,410.8959,292.4561,0.9787,356.0836,362.7271,0.99,448.4849,306.1592,0.8161,367.6298,401.3754,0.9186,410.1813,310.2672,0.7824,336.7163,379.8948,0.9172,582.6692,326.3652,0.938,546.3964,369.3669,0.9574,656.3236,248.4012,0.944,642.821,301.1656,0.9607,765.5422,371.949,0.8973,769.7978,402.4366,0.9223,Non-Falling,0
01.mp4,S1/ADL/01.mp4,72,7.2,325.7306,289.9659,0.9918,320.6816,276.3377,0.9714,307.4813,299.0042,0.9689,341.0652,275.8892,0.6798,305.655,330.8939,0.7869,415.73,287.082,0.9932,360.0084,362.1448,0.9946,469.1897,304.6434,0.9443,353.7472,399.1622,0.9481,435.4072,307.7927,0.9277,297.1691,382.3881,0.9516,566.3538,328.1091,0.9762,533.585,373.4066,0.977,654.3577,255.7146,0.9648,638.1127,314.2585,0.9665,774.5273,370.7848,0.8957,773.3047,409.054,0.9045,Non-Falling,0
01.mp4,S1/ADL/01.mp4,73,7.3,333.3683,287.7448,0.9812,326.0788,274.2648,0.9123,313.7502,295.2693,0.9668,336.8228,283.3324,0.3657,304.5832,335.055,0.8818,408.5434,296.1628,0.9734,365.2956,368.598,0.9892,462.7672,298.3727,0.7821,422.2239,403.5619,0.9324,439.2446,289.9642,0.7684,445.1969,381.3733,0.9336,587.4702,329.0573,0.9117,556.4685,373.8482,0.944,666.5206,253.6877,0.8992,659.8915,309.3989,0.9377,784.4897,379.6986,0.8099,789.6429,412.839,0.8619,Non-Falling,0
01.mp4,S1/ADL/01.mp4,74,7.4,330.5522,290.999,0.98,323.137,276.5057,0.9184,312.4595,298.2152,0.9606,334.3983,281.8905,0.4258,305.1313,333.6418,0.8577,408.9566,293.2774,0.9789,364.8962,366.2251,0.9865,468.5129,308.9955,0.8398,424.664,407.1449,0.9156,441.2914,326.9586,0.8154,449.1938,384.153,0.9223,587.3418,326.9521,0.9084,555.8455,372.0823,0.9277,668.6011,255.5765,0.8763,658.9591,313.7437,0.906,775.2567,382.6929,0.7494,782.0312,416.3749,0.791,Non-Falling,0
01.mp4,S1/ADL/01.mp4,75,7.5,333.1793,295.0147,0.9898,324.4867,282.3264,0.9558,314.4775,305.4557,0.9694,337.377,284.1844,0.5421,309.6459,340.5779,0.847,406.7957,290.0961,0.9915,369.1991,368.8478,0.9935,466.3271,300.0253,0.932,419.4656,409.9376,0.9502,444.5236,312.2101,0.9167,456.8047,393.8514,0.9548,563.7501,328.6698,0.9706,538.6146,377.758,0.9724,669.5274,258.8745,0.9524,662.0262,322.5247,0.9593,784.4863,379.2603,0.8657,786.0854,419.3975,0.8819,Non-Falling,0
01.mp4,S1/ADL/01.mp4,76,7.6,329.627,299.8535,0.9906,320.8857,287.5041,0.9585,311.2203,310.58,0.9639,332.9888,286.1758,0.6372,307.3906,341.8579,0.8315,394.3153,291.7816,0.9966,364.1602,372.2256,0.9962,456.8773,293.1876,0.9782,412.6396,411.7291,0.9737,445.0708,299.0848,0.9687,466.3648,394.5317,0.9756,543.3679,331.1127,0.9881,523.4235,383.2084,0.9857,678.191,263.2652,0.9675,674.9761,331.0461,0.9673,752.4014,365.9567,0.8666,747.9083,414.7366,0.8715,Non-Falling,0
01.mp4,S1/ADL/01.mp4,77,7.7,323.7313,303.9539,0.9886,317.2922,292.7301,0.9579,306.7897,313.8358,0.9602,332.0249,294.8235,0.6547,305.5718,345.5708,0.8037,396.1212,297.1212,0.9935,364.1042,375.1607,0.9945,457.7131,290.9013,0.9493,425.1008,412.3181,0.9592,442.8468,295.8376,0.9311,483.9323,394.1425,0.9593,551.7913,334.8387,0.9775,528.9943,384.8366,0.9776,687.8869,259.4043,0.9566,681.876,320.6658,0.9635,759.9607,373.3177,0.8704,759.7936,413.4153,0.8903,Non-Falling,0
01.mp4,S1/ADL/01.mp4,78,7.8,327.2261,304.2415,0.9886,318.6366,294.3399,0.9474,310.0292,314.5113,0.963,327.3813,299.3511,0.5781,305.8416,348.9919,0.8472,389.4861,300.9897,0.9945,363.8665,376.3517,0.9959,454.7443,292.8732,0.9596,429.2149,410.4117,0.9728,439.394,293.0862,0.9455,496.4864,391.9734,0.9726,548.866,333.4695,0.9839,530.2386,382.7803,0.9846,686.7714,260.37,0.9667,688.9075,319.7648,0.9732,764.2804,375.6468,0.888,763.3271,413.8852,0.9071,Non-Falling,0
01.mp4,S1/ADL/01.mp4,79,7.9,322.8928,306.8598,0.9866,313.4813,296.3727,0.9401,306.0054,318.3569,0.9607,323.4528,299.0042,0.5691,304.4041,352.1094,0.8461,387.6149,298.9742,0.9931,364.7163,375.5621,0.9954,452.2549,289.9053,0.9493,431.2063,404.9829,0.9729,440.374,297.3167,0.9331,502.3377,386.9808,0.9715,540.5695,330.8488,0.9797,523.1035,380.2366,0.9821,680.481,265.0272,0.9538,682.0125,325.67,0.9661,748.0227,376.5912,0.8516,747.4764,415.5198,0.8828,Non-Falling,0
01.mp4,S1/ADL/01.mp4,80,8.0,324.5031,308.2658,0.9862,315.3565,298.2641,0.9369,308.0746,318.9089,0.9598,323.4875,301.8939,0.5524,305.2484,352.1964,0.8504,386.8395,299.9584,0.9933,365.4024,376.2708,0.9951,452.5364,288.6933,0.9529,436.3414,404.6685,0.9722,441.1897,305.3817,0.9381,506.1973,383.784,0.972,543.98,330.1766,0.9793,527.3376,378.9466,0.9809,682.4291,260.4945,0.9528,684.4684,318.591,0.9637,749.9471,376.8338,0.8478,751.1237,409.5292,0.8759,Non-Falling,0
02.mp4,S1/ADL/02.mp4,0,0.0,653.4727,121.6573,0.9938,665.324,104.572,0.9477,638.9701,103.6467,0.986,668.8948,112.6561,0.4928,605.4357,109.3829,0.9481,693.0707,195.5701,0.9991,559.1953,189.8331,0.9992,710.2991,306.8134,0.9932,535.681,289.9211,0.9943,676.4756,353.5403,0.9864,521.9028,345.8752,0.9885,657.8099,372.1685,0.9994,568.3701,368.2251,0.9993,638.8902,430.8442,0.9982,517.3306,432.0362,0.9977,596.8074,611.2468,0.9815,523.6866,621.291,0.9771,Non-Falling,1
02.mp4,S1/ADL/02.mp4,1,0.1,656.7043,124.8813,0.994,669.7555,108.0636,0.952,643.3352,105.843,0.9862,674.1121,115.894,0.5252,611.254,109.2405,0.9469,695.6352,195.7778,0.9991,560.6511,188.5109,0.9992,711.2531,304.4561,0.9935,535.9149,288.5134,0.9941,679.9172,352.4564,0.9865,521.2577,345.0469,0.988,658.654,371.2772,0.9995,567.9814,367.0563,0.9994,644.958,423.8672,0.9986,518.7896,425.319,0.9981,594.9634,607.5624,0.9859,519.9233,619.502,0.9823,Non-Falling,1
02.mp4,S1/ADL/02.mp4,2,0.2,660.3124,126.1992,0.9946,674.0274,108.5361,0.9575,645.7014,106.7194,0.9878,679.6056,115.7762,0.5311,612.3218,110.1768,0.9485,698.8982,197.9506,0.9991,564.2538,190.1669,0.9991,713.0305,307.528,0.993,536.7662,289.3112,0.9935,679.6262,352.6863,0.9862,521.6517,344.98,0.9874,657.7717,374.7424,0.9994,567.8153,370.0091,0.9992,641.5271,427.1016,0.9982,518.9756,427.8007,0.9977,595.6028,609.9005,0.9826,521.1381,620.7436,0.978,Non-Falling,1
02.mp4,S1/ADL/02.mp4,3,0.3,667.8047,131.9268,0.9927,680.9511,115.0383,0.9352,655.146,112.0163,0.9843,682.971,120.5436,0.446,620.8336,111.7056,0.9465,700.3535,199.3423,0.9989,565.705,188.9894,0.9991,714.2898,309.1555,0.9927,536.837,288.8212,0.9944,679.7029,352.3213,0.9864,521.5408,344.1799,0.9891,655.7651,377.9392,0.9993,566.0378,372.2606,0.9993,643.2032,425.9209,0.9981,519.7269,425.1834,0.9977,592.6797,610.2593,0.9814,523.2147,621.8347,0.9772,Non-Falling,1
02.mp4,S1/ADL/02.mp4,4,0.4,687.6466,132.7462,0.9937,700.9988,116.2785,0.9293,674.5076,112.7472,0.9882,701.1898,125.6172,0.3869,639.9553,116.3772,0.9652,717.5862,204.2242,0.9991,581.264,188.1114,0.9997,717.5161,314.5197,0.9939,545.4041,281.0747,0.9983,677.5068,354.5262,0.9905,526.1979,341.9282,0.9964,664.7478,379.0156,0.9997,572.469,369.1349,0.9998,637.5018,425.5988,0.9993,511.7256,419.2543,0.9993,591.1236,616.6889,0.9919,522.2093,622.6749,0.9923,Non-Falling,1
02.mp4,S1/ADL/02.mp4,5,0.5,699.8561,148.6837,0.985,709.2314,131.9631,0.7702,690.9114,128.4073,0.9788,698.4266,130.503,0.171,651.4999,119.5692,0.9659,713.1605,201.68,0.9985,580.2499,186.1654,0.9998,719.9465,314.8264,0.9931,540.7646,282.0134,0.9993,679.4049,354.2003,0.9913,524.2155,343.4183,0.9984,661.0248,381.9346,0.9997,572.2014,373.2493,0.9999,643.4742,426.0509,0.9991,512.0457,421.9485,0.9994,586.0727,609.2015,0.9892,521.6885,622.7094,0.9915,Non-Falling,1
02.mp4,S1/ADL/02.mp4,15,1.5,775.7367,180.4272,0.9839,788.5747,166.6858,0.8145,770.2266,157.3671,0.9749,780.3523,168.0853,0.2621,734.8265,143.0926,0.9465,773.6832,233.8044,0.998,639.4037,191.2955,0.9996,752.9149,361.4116,0.9914,585.5875,284.4224,0.9987,689.951,364.1067,0.9913,678.2004,330.1183,0.9976,671.6909,389.6035,0.9994,579.1567,369.5463,0.9996,640.436,427.1501,0.9986,511.623,409.9996,0.999,580.6584,613.2321,0.9859,501.604,622.7592,0.9879,Non-Falling,1
02.mp4,S1/ADL/02.mp4,16,1.6,785.352,182.7753,0.9844,797.3297,169.7207,0.7925,780.0801,161.1498,0.9788,786.8734,169.2854,0.2244,742.0856,145.3029,0.9594,780.2094,230.9885,0.998,645.0363,188.6275,0.9997,766.0113,363.0555,0.991,600.3172,281.186,0.9991,699.8125,376.692,0.9909,696.2166,334.7303,0.9981,673.1207,388.3814,0.9995,579.8512,368.718,0.9997,646.3244,423.4916,0.9986,516.5843,409.6282,0.9991,577.8147,609.3231,0.9856,498.7378,625.386,0.9886,Non-Falling,1
02.mp4,S1/ADL/02.mp4,17,1.7,789.8874,193.8838,0.9634,801.9713,177.9339,0.5806,784.0483,169.6798,0.9749,792.4834,171.426,0.0986,748.7634,150.1694,0.9575,780.8927,234.8861,0.9759,660.8977,193.2014,0.9996,740.231,367.7294,0.827,624.0065,291.684,0.9992,738.0575,377.9193,0.8806,728.0687,350.1659,0.9973,672.0618,375.8276,0.9969,584.6777,354.7047,0.9995,650.5591,433.3718,0.9956,518.2875,407.4869,0.9992,580.959,617.7987,0.9802,501.218,612.9025,0.9932,Non-Falling,1
02.mp4,S1/ADL/02.mp4,18,1.8,795.0609,198.7567,0.9572,807.0143,183.3855,0.5582,790.2352,174.5397,0.9646,796.9244,178.1226,0.1053,756.337,155.2083,0.945,784.6167,239.9577,0.9839,668.6591,196.0477,0.9994,749.4904,367.4116,0.9123,636.5894,286.7257,0.999,761.2797,382.3032,0.9356,741.9577,346.8836,0.9972,678.7197,376.6292,0.9974,593.673,354.9318,0.9993,648.0692,430.2167,0.9953,519.4508,405.3318,0.9987,578.6506,615.325,0.9738,500.8757,612.2753,0.9882,Non-Falling,1
02.mp4,S1/ADL/02.mp4,19,1.9,804.2838,200.4617,0.9678,816.5888,185.0993,0.6917,799.2834,175.5765,0.9664,805.6168,181.9894,0.1743,764.0118,157.6721,0.9336,792.83,244.3964,0.9911,677.8413,197.7402,0.9991,755.8955,365.8158,0.9536,655.4277,282.9117,0.998,766.0643,386.2412,0.9584,761.1942,353.8341,0.995,682.0368,374.9452,0.998,595.934,350.9665,0.9992,651.2639,431.528,0.9966,518.8415,400.8931,0.9984,577.6257,618.2563,0.98,496.5702,607.3741,0.9873,Non-Falling,1
02.mp4,S1/ADL/02.mp4,20,2.0,811.2452,204.4237,0.9527,821.6813,189.8973,0.6346,807.2039,181.1494,0.941,808.7908,187.0833,0.1652,774.2245,164.0021,0.8949,796.8716,245.8497,0.9915,690.9338,193.8488,0.9985,767.5546,366.7615,0.9684,660.709,267.2058,0.997,790.2852,389.1346,0.9687,741.0444,345.5205,0.9933,685.5146,371.4658,0.9983,605.2643,345.2064,0.9991,649.0529,432.9238,0.9971,523.4502,402.1435,0.9982,579.8239,616.2148,0.9819,491.1483,609.399,0.986,Non-Falling,1
02.mp4,S1/ADL/02.mp4,21,2.1,821.7394,208.1797,0.9761,833.8561,194.1346,0.8204,816.3411,184.3268,0.9638,822.1497,191.3991,0.2989,779.3025,165.8571,0.8963,806.788,249.2223,0.9951,703.5861,190.2384,0.9987,767.4841,374.716,0.9808,671.4782,252.0675,0.9962,734.6337,394.8841,0.9802,728.0062,326.9633,0.9925,695.4698,368.8357,0.9988,616.2908,337.3947,0.9992,646.1655,435.6026,0.998,523.3599,397.5407,0.9984,579.6691,608.308,0.9868,482.5668,595.6447,0.988,Non-Falling,1
02.mp4,S1/ADL/02.mp4,22,2.2,825.0102,219.6298,0.9722,836.7646,205.6711,0.7929,820.761,195.5293,0.9589,825.0891,200.4215,0.2786,784.95,173.8409,0.8899,810.9646,254.3079,0.9947,708.1271,192.9145,0.9986,772.4916,383.2722,0.98,671.1517,259.1351,0.9965,732.9326,397.0576,0.9795,724.5079,332.8376,0.993,692.4645,372.1101,0.9987,613.5093,338.6862,0.9992,651.626,437.3284,0.9979,527.2873,394.4257,0.9984,575.0214,611.5508,0.9859,474.6453,593.8625,0.9878,Non-Falling,1
02.mp4,S1/ADL/02.mp4,23,2.3,833.3492,223.7931,0.9682,846.0037,209.6554,0.7556,830.287,197.5111,0.966,835.5031,203.3781,0.2088,796.4449,172.584,0.9059,813.9407,259.2001,0.9845,718.8295,192.2001,0.9983,769.012,385.6738,0.9137,682.4004,265.8538,0.9956,759.5003,394.8958,0.9233,750.349,360.8578,0.9893,688.057,378.1707,0.9962,612.7635,342.185,0.9985,656.5372,437.6559,0.9955,531.29,387.0591,0.9979,577.3082,614.225,0.981,471.4414,590.808,0.9883,Non-Falling,1
02.mp4,S1/ADL/02.mp4,24,2.4,841.95,228.2434,0.9593,853.8414,216.3492,0.7308,840.601,202.6035,0.9433,842.8728,212.5146,0.2309,808.5771,178.4781,0.8633,824.6481,262.7236,0.9901,731.4243,193.0969,0.9982,773.0766,378.4103,0.9607,677.7431,255.9087,0.9958,742.8241,393.3531,0.9613,724.5703,344.913,0.9909,698.8524,373.8015,0.9983,624.8706,333.7563,0.9991,656.5138,443.2742,0.9977,531.8664,381.9578,0.9986,575.6648,614.8276,0.988,463.4526,572.2183,0.9911,Non-Falling,1
02.mp4,S1/ADL/02.mp4,25,2.5,841.6098,241.8178,0.9553,853.2657,231.2307,0.6954,842.8185,215.8266,0.9481,844.3298,224.4667,0.1859,814.6063,186.3697,0.8758,821.1141,270.5074,0.9824,737.3266,196.1909,0.9981,772.8573,378.2597,0.9168,681.7284,256.3653,0.996,765.4391,396.0557,0.9237,734.271,352.0102,0.9901,687.919,379.3577,0.9974,619.1476,337.4128,0.999,665.5898,440.5258,0.9969,535.0066,374.2253,0.9986,581.3709,604.7054,0.9881,451.8934,557.1317,0.993,Non-Falling,1
02.mp4,S1/ADL/02.mp4,26,2.6,846.2516,238.3609,0.9688,858.512,230.9957,0.7111,848.0098,214.2081,0.9688,844.772,233.1594,0.1824,816.4697,190.424,0.9339,822.982,281.3787,0.989,738.937,204.7302,0.9993,771.6742,375.0339,0.9376,677.1831,254.3691,0.9985,739.545,391.8031,0.9422,732.5475,350.769,0.9955,698.1992,389.0202,0.9985,629.6443,343.1404,0.9995,660.697,445.2259,0.9977,521.9968,367.8188,0.9991,579.3966,605.0479,0.9893,436.3013,541.0804,0.9945,Non-Falling,1
02.mp4,S1/ADL/02.mp4,27,2.7,854.2184,247.4995,0.9692,867.916,238.3199,0.7443,854.3007,220.4384,0.9753,854.5677,236.1263,0.1618,817.9341,193.5262,0.9239,817.3992,273.1236,0.9673,748.5244,213.3204,0.9987,767.3376,332.1244,0.7845,685.5349,281.6366,0.9969,752.2556,307.2466,0.8268,736.751,364.4996,0.9905,684.6464,380.2363,0.9963,624.7704,338.8848,0.9991,662.8204,442.1571,0.9971,543.359,359.1932,0.9992,582.2899,600.2369,0.9923,437.8636,518.7896,0.9968,Non-Falling,1
02.mp4,S1/ADL/02.mp4,28,2.8,851.3913,253.6224,0.9779,865.3793,247.2685,0.8291,854.04,226.8792,0.9691,851.0388,247.53,0.307,817.9792,196.321,0.9088,826.5997,288.1745,0.9953,744.4874,206.1064,0.999,784.7073,376.8763,0.977,679.9609,260.4825,0.9971,732.6124,390.7965,0.974,733.5627,347.6231,0.9932,697.6817,390.7915,0.9991,631.4564,339.116,0.9995,662.2595,439.9382,0.9988,527.7418,343.7781,0.9992,573.5416,599.1193,0.9942,424.3743,504.3191,0.9955,Non-Falling,1
02.mp4,S1/ADL/02.mp4,29,2.9,853.3516,264.0147,0.9661,867.0765,253.0136,0.7264,853.9409,233.9999,0.9756,853.288,247.6161,0.1368,816.4567,201.6375,0.9194,824.4611,285.6772,0.9442,754.0804,214.3905,0.9982,788.3994,371.1941,0.6399,688.8366,285.2909,0.996,776.4638,398.1127,0.7227,742.0669,366.9578,0.9883,680.8469,384.8475,0.9915,620.0594,334.9818,0.9983,667.053,431.7671,0.9941,540.8958,327.5495,0.9986,578.6771,605.0173,0.9882,418.7845,486.2139,0.9957,Non-Falling,1
